,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
15,sequence_40842,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
16,sequence_40844,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,23,23,23,23,23,23
17,sequence_40838,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
18,sequence_40816,0,0,1,0,1,1,0,0,1,0,0,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5
19,sequence_40817,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
20,sequence_40818,0,0,1,0,1,1,0,0,1,0,0,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5
21,sequence_40827,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,17,17,17,17,17,17,17,17,17,17,17,17
22,sequence_40828,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,17,17,17,17,17,17,17,17,17,17,17,17
23,sequence_40829,0,0,1,0,1,1,0,0,1,0,0,0,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
24,sequence_40831,0,0,1,0,1,1,0,0,1,0,0,0,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
25,sequence_40856,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,12,12,12,12,12,12
26,sequence_40815,1,1,0,1,0,0,3,3,3,1,1,1,0,1,0,1,0,5,5,5,5,5,2,2,2,2,2,2
27,sequence_40851,1,1,0,1,0,0,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,22,22,22,22,22,22,22
28,sequence_40847,1,1,0,1,0,0,3,3,3,1,1,1,0,1,0,1,0,5,5,5,5,5,2,2,2,2,2,2
29,sequence_40858,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,12,12,12,12,12,12
30,sequence_40852,1,1,0,1,0,0,3,3,3,1,1,1,0,1,0,1,0,5,5,5,5,5,2,2,2,2,2,2
31,sequence_40843,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,12,12,12,12,12,12
32,sequence_40846,1,1,0,1,0,0,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,22,22,22,22,22,22,22
33,sequence_40791,1,1,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
34,sequence_40793,1,1,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
35,sequence_40861,1,1,0,1,0,0,3,3,3,1,1,1,0,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
36,sequence_40812,1,1,0,1,0,0,3,3,3,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
37,sequence_40854,1,1,0,1,0,0,3,3,3,1,1,1,0,1,0,1,0,5,5,5,5,5,2,2,2,2,2,2
38,sequence_40853,1,1,0,1,0,0,3,3,3,1,1,1,0,1,0,1,0,18,18,18,18,18,18,18,18,18,18,18
39,sequence_40848,1,1,0,1,0,0,3,3,3,1,1,1,0,1,0,1,0,5,5,5,5,5,2,2,2,2,2,2
40,sequence_40849,1,1,0,1,0,0,3,3,3,1,1,1,0,1,0,1,0,5,5,5,5,5,2,2,2,2,2,2
41,sequence_40850,1,1,0,1,0,0,3,3,3,1,1,1,0,1,0,1,0,5,5,5,5,5,2,2,2,2,2,2
42,sequence_40792,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,0,10,10,10,10,10
43,sequence_40790,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,0,24,24,24,24,24
44,sequence_40860,0,0,3,3,3,3,7,7,7,3,3,3,3,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
45,sequence_40839,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
46,sequence_40835,0,0,1,0,1,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
47,sequence_40819,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,25,25,25,25
48,sequence_40824,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
49,sequence_40825,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
50,sequence_40797,0,0,1,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,0,10,10,4,4,4,4,4
51,sequence_40800,0,0,1,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,0,10,10,4,4,4,4,4
52,sequence_40803,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
53,sequence_40804,0,0,1,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,0,10,10,4,4,4,4,4
54,sequence_40805,0,0,1,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,0,10,10,4,4,4,4,4
55,sequence_40864,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
56,sequence_40808,0,0,1,0,1,1,0,0,1,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27,27
57,sequence_40810,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
58,sequence_40862,0,0,3,3,3,3,7,7,7,3,3,3,3,3,3,3,1,1,0,8,8,8,8,8,8,8,8,8
59,sequence_40859,0,0,1,0,1,1,0,0,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
60,sequence_40836,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,25,25,25,25
61,sequence_40837,0,0,1,0,1,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
62,sequence_40820,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,8,3,3,3,3,3,3,3,1,1
63,sequence_40821,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,8,3,3,3,3,3,3,3,1,1
64,sequence_40822,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
65,sequence_40823,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
66,sequence_40834,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,21,21,21,21,21,21,21,21
67,sequence_40832,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,0
68,sequence_40833,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,3,1,0,4,1,1,0,0,1,0,28
69,sequence_40830,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,17,17,17,17,17,17,17,17,17,17,17,17
70,sequence_40798,0,0,1,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,0,4,4,1,1,0,3,3
71,sequence_40865,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,17,17,17,17,17,17,17,17,17,17,17,17
72,sequence_40863,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,8,3,3,3,3,3,3,3,1,1
73,sequence_40801,0,0,1,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,0,4,4,1,1,0,3,3
74,sequence_40802,0,0,3,3,3,3,7,7,7,3,3,3,3,3,3,3,1,1,0,8,8,8,8,8,8,8,8,8
75,sequence_40796,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
76,sequence_40795,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
77,sequence_40866,0,0,1,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,0,4,4,1,1,0,3,3
78,sequence_40799,0,0,1,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,0,4,4,1,1,0,13,13
79,sequence_40788,0,0,1,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,0,4,4,1,1,0,3,3
80,sequence_40867,0,0,1,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,0,4,4,1,1,0,13,13
